ACARA ID,School Name,Suburb,Postcode,Type,Geolocation,Latitude,Longitude,BE Score,School Sector,Campus Type,Governing Body,Year Range,ICSEA,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%)
42802,Port Kembla Public School,Port Kembla,2505,Primary,Major Cities,-34.4864,150.915,76,Government,School Single Entity,Department of Education NSW,K-6,972,39,33,20,8,14,15.1,4,2.5,281,148,133,281,11,21
42304,Tumbulgum Public School,Tumbulgum,2490,Primary,Major Cities,-28.274,153.463,,Government,School Single Entity,Department of Education NSW,K-6,892,65,25,7,3,2,2.5,2,0.9,32,15,17,32,22,0
42305,Tuntable Creek Public School,Tuntable Creek,2480,Primary,Inner Regional,-28.6318,153.266,,Government,School Single Entity,Department of Education NSW,K-6,1080,20,18,15,48,1,1.3,2,1,8,7,1,8,0,25
42306,Tweed Heads Public School,Tweed Heads,2485,Primary,Major Cities,-28.1695,153.542,76,Government,School Single Entity,Department of Education NSW,K-6,950,44,32,18,7,12,16.3,3,2.6,286,137,149,286,19,17
42307,Tyalgum Public School,Tyalgum,2484,Primary,Inner Regional,-28.3545,153.205,,Government,School Single Entity,Department of Education NSW,K-6,930,60,28,11,1,2,2.6,2,0.9,40,14,26,40,13,0
43029,Portland Central School,Portland,2847,Combined,Inner Regional,-33.3548,149.98,,Government,School Single Entity,Department of Education NSW,"U, K-12",859,72,24,4,0,14,13.3,7,5.9,106,47,59,106,28,4
42308,Uki Public School,Uki,2484,Primary,Inner Regional,-28.415,153.334,74,Government,School Single Entity,Department of Education NSW,K-6,950,49,25,19,7,8,10,3,2,154,82,72,154,11,11
42324,Pottsville Beach Public School,Pottsville,2489,Primary,Major Cities,-28.3776,153.568,84,Government,School Single Entity,Department of Education NSW,K-6,1028,19,34,30,17,33,34.6,8,4.1,635,307,328,635,5,6
42309,Ulmarra Public School,Ulmarra,2462,Primary,Inner Regional,-29.629,153.031,75,Government,School Single Entity,Department of Education NSW,K-6,941,60,28,7,5,4,4,3,1.5,61,28,33,61,7,2
42310,Ulong Public School,Ulong,2450,Primary,Outer Regional,-30.243,152.885,,Government,School Single Entity,Department of Education NSW,K-6,834,89,9,2,0,1,1.9,2,0.7,15,8,7,15,40,0
42311,Urbenville Public School,Urbenville,2475,Primary,Outer Regional,-28.4735,152.546,,Government,School Single Entity,Department of Education NSW,K-6,855,67,28,5,0,1,1.4,3,1,12,7,5,12,50,0
42312,Urunga Public School,Urunga,2455,Primary,Outer Regional,-30.4952,153.02,78,Government,School Single Entity,Department of Education NSW,K-6,970,40,34,19,7,10,12.6,4,2.5,222,122,100,222,10,5
42313,Wardell Public School,Wardell,2477,Primary,Inner Regional,-28.9503,153.469,70,Government,School Single Entity,Department of Education NSW,K-6,917,61,22,13,4,3,2.7,3,0.9,33,9,24,33,12,11
42803,Primbee Public School,Primbee,2502,Primary,Major Cities,-34.5014,150.882,71,Government,School Single Entity,Department of Education NSW,K-6,942,49,31,16,4,9,8.6,3,1.6,141,66,75,141,11,27
42314,Wauchope Public School,Wauchope,2446,Primary,Inner Regional,-31.4559,152.73,75,Government,School Single Entity,Department of Education NSW,"U, K-6",926,52,31,13,4,40,44.3,13,10.5,691,345,346,691,21,3
43259,Prouille Catholic Primary School,Wahroonga,2076,Primary,Major Cities,-33.7158,151.122,98,Catholic,School Single Entity,Catholic Schools NSW,K-6,1172,0,5,20,74,17,12.6,3,1.7,203,98,105,203,0,23
42315,Wiangaree Public School,Wiangaree,2474,Primary,Inner Regional,-28.5114,152.966,,Government,School Single Entity,Department of Education NSW,K-6,927,62,26,12,1,1,1.9,2,0.7,25,8,17,25,12,0
42316,Willawarrin Public School,Willawarrin,2440,Primary,Outer Regional,-30.9257,152.626,,Government,School Single Entity,Department of Education NSW,K-6,860,65,26,7,1,2,2.8,2,0.9,31,19,12,31,39,6
42317,Wilsons Creek Public School,Mullumbimby,2482,Primary,Inner Regional,-28.5708,153.426,,Government,School Single Entity,Department of Education NSW,K-6,960,29,42,19,9,3,1.5,1,0.7,17,10,7,17,24,35
42318,Wollongbar Public School,Wollongbar,2477,Primary,Inner Regional,-28.827,153.42,79,Government,School Single Entity,Department of Education NSW,K-6,1019,23,27,31,19,14,17.5,3,2.9,307,145,162,307,7,5
42319,Woodburn Public School,Woodburn,2472,Primary,Inner Regional,-29.0754,153.339,79,Government,School Single Entity,Department of Education NSW,"U, K-6",937,50,31,13,6,11,12.9,5,3.8,144,62,82,144,17,1
42804,Quaama Public School,Quaama,2550,Primary,Outer Regional,-36.4642,149.867,,Government,School Single Entity,Department of Education NSW,K-6,949,47,23,21,9,3,3.8,2,1.4,54,29,25,54,13,6
42320,Woodenbong Central School,Woodenbong,2476,Combined,Outer Regional,-28.3897,152.61,75,Government,School Single Entity,Department of Education NSW,"U, K-12",911,55,23,15,7,20,20.1,12,7.9,190,93,97,189.6,30,1
42321,Woolgoolga Public School,Woolgoolga,2456,Primary,Inner Regional,-30.1127,153.197,77,Government,School Single Entity,Department of Education NSW,K-6,968,38,34,21,8,20,22.2,5,3.1,387,183,204,387,13,38
42322,Wyrallah Public School,Wyrallah,2480,Primary,Inner Regional,-28.8904,153.306,,Government,School Single Entity,Department of Education NSW,K-6,977,30,40,18,11,1,2.2,1,0.9,25,15,10,25,16,4
43030,Quambone Public School,Quambone,2831,Primary,Remote,-30.9307,147.872,,Government,School Single Entity,Department of Education NSW,K-6,815,74,18,3,5,1,1.4,1,1,13,6,7,13,54,0
42323,Yamba Public School,Yamba,2464,Primary,Inner Regional,-29.4395,153.353,80,Government,School Single Entity,Department of Education NSW,"U, K-6",981,32,32,23,13,19,18.4,5,5.2,317,143,174,317,15,5
43031,Quandialla Public School,Quandialla,2721,Primary,Outer Regional,-34.0104,147.79,,Government,School Single Entity,Department of Education NSW,K-6,1010,31,27,21,21,1,3.1,2,1.2,21,15,6,21,0,0
42872,Queanbeyan East Public School,Queanbeyan,2620,Primary,Major Cities,-35.3447,149.246,72,Government,School Single Entity,Department of Education NSW,"U, K-6",990,30,32,27,11,10,14.6,3,3.5,260,114,146,260,11,25
42325,Scotts Head Public School,Scotts Head,2447,Primary,Outer Regional,-30.7499,152.995,79,Government,School Single Entity,Department of Education NSW,K-6,987,32,31,24,14,5,8.6,3,1.6,105,45,60,105,12,15
42805,Queanbeyan Public School,Queanbeyan,2620,Primary,Major Cities,-35.3575,149.236,80,Government,School Single Entity,Department of Education NSW,"U, K-6",1006,26,30,28,16,42,42.7,8,8.3,673,329,344,673,10,23
42873,Queanbeyan South Public School,Queanbeyan,2620,Primary,Major Cities,-35.3655,149.228,71,Government,School Single Entity,Department of Education NSW,"U, K-6",937,45,28,19,8,21,27.1,8,8.7,402,171,231,402,23,25
42327,Stuarts Point Public School,Stuarts Point,2441,Primary,Outer Regional,-30.8188,152.994,74,Government,School Single Entity,Department of Education NSW,K-6,902,56,33,10,1,2,3.9,1,1.4,57,35,22,57,26,9
42862,Queanbeyan West Public School,Queanbeyan,2620,Primary,Major Cities,-35.3484,149.216,72,Government,School Single Entity,Department of Education NSW,"U, K-6",979,34,31,26,9,28,32.3,8,7.5,459,210,249,459,12,27
42328,Upper Coopers Creek Public School,Upper Coopers Creek,2482,Primary,Inner Regional,-28.6071,153.402,,Government,School Single Entity,Department of Education NSW,K-6,1037,20,38,23,18,2,1.3,3,1,11,1,10,11,0,25
42498,Quirindi Public School,Quirindi,2343,Primary,Outer Regional,-31.4976,150.678,74,Government,School Single Entity,Department of Education NSW,"U, K-6",921,50,29,15,7,13,17.6,6,4.7,307,166,141,307,27,1
42330,Wyrallah Road Public School,Lismore,2480,Primary,Inner Regional,-28.8303,153.293,79,Government,School Single Entity,Department of Education NSW,K-6,983,33,33,23,11,28,29.5,6,4,524,287,237,524,11,12
43032,Raglan Public School,Raglan,2795,Primary,Inner Regional,-33.428,149.648,78,Government,School Single Entity,Department of Education NSW,K-6,978,36,40,19,5,13,15.1,4,2.6,261,134,127,261,7,7
42331,Taree West Public School,Taree,2430,Primary,Inner Regional,-31.9076,152.445,70,Government,School Single Entity,Department of Education NSW,K-6,913,58,27,12,4,28,31.1,5,4,511,263,248,511,22,5
43077,Railway Town Public School,Broken Hill,2880,Primary,Outer Regional,-31.9706,141.44,71,Government,School Single Entity,Department of Education NSW,"U, K-6",880,65,24,9,3,7,9.5,5,2.8,120,54,66,120,28,6
42617,Rand Public School,Rand,2642,Primary,Outer Regional,-35.5961,146.58,,Government,School Single Entity,Department of Education NSW,K-6,989,25,37,31,7,1,2.5,1,0.9,27,15,12,27,11,0
42337,Tweed Heads South Public School,Tweed Heads South,2486,Primary,Major Cities,-28.1953,153.539,71,Government,School Single Entity,Department of Education NSW,P-6,878,61,24,14,1,8,14.7,5,4.7,204,99,105,204,36,14
42618,Rankins Springs Public School,Rankins Springs,2669,Primary,Outer Regional,-33.84,146.258,,Government,School Single Entity,Department of Education NSW,K-6,928,48,33,10,9,4,2.7,2,0.9,27,12,15,27,15,0
42343,Westport Public School,Port Macquarie,2444,Primary,Inner Regional,-31.4373,152.893,68,Government,School Single Entity,Department of Education NSW,"U, K-6",874,69,22,7,2,21,24.8,4,5.1,399,197,202,399,27,4
42469,Red Range Public School,Red Range,2370,Primary,Outer Regional,-29.7761,151.897,,Government,School Single Entity,Department of Education NSW,K-6,902,70,18,10,1,2,2.9,2,0.9,42,15,27,42,12,7
42345,Southern Cross Public School,East Ballina,2478,Primary,Inner Regional,-28.8503,153.587,86,Government,School Single Entity,Department of Education NSW,"U, K-6",1005,25,33,26,16,21,25.4,12,8,384,171,213,384,10,9
42346,Tyalla Public School,Coffs Harbour,2450,Primary,Inner Regional,-30.2839,153.112,69,Government,School Single Entity,Department of Education NSW,"U, K-6",867,68,23,8,1,22,21.9,6,5.1,314,162,152,314,31,12
42347,Toormina Public School,Toormina,2452,Primary,Inner Regional,-30.3535,153.083,70,Government,School Single Entity,Department of Education NSW,K-6,925,51,31,13,5,17,18.1,7,2.7,255,111,144,255,17,5
42349,Tuncurry Public School,Tuncurry,2428,Primary,Inner Regional,-32.1716,152.495,73,Government,School Single Entity,Department of Education NSW,"U, K-6",939,52,33,12,3,21,21.5,3,4.2,384,196,188,384,13,6
43371,Regina Coeli Catholic Primary School,Beverly Hills,2209,Primary,Major Cities,-33.9469,151.08,98,Catholic,School Single Entity,Catholic Schools NSW,K-6,1103,5,16,36,43,31,23.9,16,7,478,247,231,478,0,34
42352,Sandy Beach Public School,Sandy Beach,2456,Primary,Inner Regional,-30.1536,153.186,80,Government,School Single Entity,Department of Education NSW,"U, K-6",984,32,36,20,13,18,22,8,4,346,169,177,346,12,4
42353,Wingham Brush Public School,Wingham,2429,Primary,Inner Regional,-31.8702,152.377,69,Government,School Single Entity,Department of Education NSW,K-6,929,60,23,10,7,10,11.6,5,2.1,200,100,100,200,11,4
42354,Teven-Tintenbar Public School,Tintenbar,2478,Primary,Inner Regional,-28.7948,153.501,85,Government,School Single Entity,Department of Education NSW,K-6,1029,17,36,31,17,10,10.7,3,2,199,108,91,199,4,11
42357,William Bayldon Public School,Sawtell,2452,Primary,Inner Regional,-30.3637,153.08,67,Government,School Single Entity,Department of Education NSW,"U, K-6",837,75,16,6,2,16,19.7,12,8.4,202,103,99,202,40,4
42361,Tacking Point Public School,Port Macquarie,2444,Primary,Inner Regional,-31.4721,152.926,80,Government,School Single Entity,Department of Education NSW,K-6,1032,19,27,30,23,34,37.9,5,4.5,732,351,381,732,8,9
42365,Westlawn Public School,Grafton,2460,Primary,Inner Regional,-29.6707,152.93,75,Government,School Single Entity,Department of Education NSW,K-6,951,45,32,17,7,23,29,5,4,509,227,282,509,12,3
42807,Robertson Public School,Robertson,2577,Primary,Inner Regional,-34.5896,150.592,77,Government,School Single Entity,Department of Education NSW,K-6,1017,29,31,23,17,6,7.5,3,1.8,122,55,67,122,2,9
43033,Rockley Public School,Rockley,2795,Primary,Inner Regional,-33.6919,149.563,,Government,School Single Entity,Department of Education NSW,K-6,928,68,16,13,3,1,1.4,1,0.7,15,6,9,15,0,6
42470,Rocky River Public School,Uralla,2358,Primary,Inner Regional,-30.6409,151.501,,Government,School Single Entity,Department of Education NSW,K-6,970,25,33,34,9,2,2.7,1,1,35,21,14,35,26,6
42370,Wingham Public School,Wingham,2429,Primary,Inner Regional,-31.8634,152.35,73,Government,School Single Entity,Department of Education NSW,K-6,938,51,31,13,5,16,19.4,5,3,306,159,147,306,17,2
42620,Rosewood Public School,Rosewood,2652,Primary,Outer Regional,-35.6702,147.861,,Government,School Single Entity,Department of Education NSW,K-6,852,84,15,1,0,1,1.4,2,0.7,16,6,10,16,19,0
42471,Ross Hill Public School,Inverell,2360,Primary,Outer Regional,-29.7702,151.103,69,Government,School Single Entity,Department of Education NSW,"U, K-6",888,64,24,10,3,38,38.1,8,8.1,604,309,295,604,26,3
42493,Rowena Public School,Rowena,2387,Primary,Remote,-29.8139,148.912,,Government,School Single Entity,Department of Education NSW,K-6,1079,4,21,42,32,3,3,2,0.7,20,7,13,20,0,0
42851,Russell Vale Public School,Russell Vale,2517,Primary,Major Cities,-34.3595,150.907,83,Government,School Single Entity,Department of Education NSW,K-6,1020,22,36,24,18,16,15.7,2,2.5,286,136,150,286,5,7
42808,Rye Park Public School,Rye Park,2586,Primary,Inner Regional,-34.5216,148.907,,Government,School Single Entity,Department of Education NSW,K-6,966,63,10,13,15,2,1.3,2,1,8,4,4,8,0,0
43034,Rylstone Public School,Rylstone,2849,Primary,Outer Regional,-32.7956,149.973,76,Government,School Single Entity,Department of Education NSW,K-6,976,42,34,19,6,5,3.8,3,1.5,69,31,38,69,1,3
43437,Sacred Heart Catholic Primary School,Mosman,2088,Primary,Major Cities,-33.8246,151.236,96,Catholic,School Single Entity,Catholic Schools NSW,K-6,1174,1,3,18,78,29,20.7,12,6.3,394,206,188,394,0,13
43248,Sacred Heart Catholic Primary School,Mona Vale,2103,Primary,Major Cities,-33.67563,151.30115,93,Catholic,School Single Entity,Catholic Schools NSW,K-6,1110,2,14,36,47,24,18.5,6,2.4,357,186,171,357,1,25
43248,Sacred Heart Catholic Primary School,Mona Vale,2103,Primary,Major Cities,-33.67563,151.30115,99,Catholic,School Single Entity,Catholic Schools NSW,K-6,1110,2,14,36,47,24,18.5,6,2.4,357,186,171,357,1,25
43201,Sacred Heart Primary School,Westmead,2145,Primary,Major Cities,-33.8136,150.987,90,Catholic,School Single Entity,Catholic Schools NSW,K-6,1083,8,22,36,34,13,11.8,6,2.8,198,93,105,198,0,67
43184,Sacred Heart Primary School,Mt Druitt South,2770,Primary,Major Cities,-33.7739,150.813,78,Catholic,School Single Entity,Catholic Schools NSW,K-6,981,42,24,22,12,29,25.2,10,5.2,323,165,158,323,2,94
42409,Timbumburi Public School,Timbumburi,2340,Primary,Outer Regional,-31.2038,150.916,82,Government,School Single Entity,Department of Education NSW,K-6,986,28,38,21,13,8,9.7,4,1.9,172,79,93,172,13,2
42883,Sanctuary Point Public School,Sanctuary Point,2540,Primary,Inner Regional,-35.1048,150.629,70,Government,School Single Entity,Department of Education NSW,"U, K-6",885,64,23,11,2,28,33.2,12,11.8,463,234,229,463,29,3
42511,Sandon Public School,Armidale,2350,Primary,Inner Regional,-30.4971,151.656,71,Government,School Single Entity,Department of Education NSW,"U, K-6",920,48,21,21,10,13,15.6,5,4.5,251,117,134,251,29,23
42621,Savernake Public School,Savernake,2646,Primary,Outer Regional,-35.7322,146.048,,Government,School Single Entity,Department of Education NSW,K-6,905,60,4,16,20,1,1.4,2,0.7,5,4,1,5,40,0
42809,Scarborough Public School,Scarborough,2515,Primary,Major Cities,-34.2661,150.966,93,Government,School Single Entity,Department of Education NSW,K-6,1136,3,13,21,63,3,4.2,3,1.4,62,28,34,62,2,16
43090,School of the Air,Broken Hill,2880,Primary,Outer Regional,-31.9457,141.472,86,Government,School Single Entity,Department of Education NSW,K-6,1001,25,35,30,9,13,15.4,5,5.5,130,60,70,130,4,1
42895,Shell Cove Public School,Shell Cove,2529,Primary,Major Cities,-34.5956,150.857,84,Government,School Single Entity,Department of Education NSW,K-6,1038,19,28,31,22,22,28,8,4,535,256,279,535,4,17
42810,Shellharbour Public School,Shellharbour,2529,Primary,Major Cities,-34.5787,150.866,89,Government,School Single Entity,Department of Education NSW,K-6,1030,23,31,25,22,22,25.5,7,3.4,487,213,274,487,6,6
42753,Shoalhaven Heads Public School,Shoalhaven Heads,2535,Primary,Inner Regional,-34.8532,150.74,78,Government,School Single Entity,Department of Education NSW,K-6,1000,27,36,26,11,8,10.2,4,1.9,177,86,91,177,7,7
42472,Somerton Public School,Somerton,2340,Primary,Outer Regional,-30.9384,150.642,,Government,School Single Entity,Department of Education NSW,K-6,956,47,36,16,1,1,2.7,1,1.1,33,13,20,33,9,6
42637,South Wagga Public School,Wagga Wagga,2650,Primary,Inner Regional,-35.1193,147.367,89,Government,School Single Entity,Department of Education NSW,K-6,1043,17,25,31,27,14,17.3,4,2.9,332,161,171,332,6,20
43035,Spring Hill Public School,Spring Hill,2800,Primary,Inner Regional,-33.3996,149.151,,Government,School Single Entity,Department of Education NSW,K-6,969,34,34,22,10,2,2.5,2,0.9,46,28,18,46,13,0
42473,Spring Ridge Public School,Spring Ridge,2343,Primary,Outer Regional,-31.3924,150.255,,Government,School Single Entity,Department of Education NSW,K-6,1038,12,24,41,23,3,2.5,2,0.9,29,10,19,29,10,3
43036,Spring Terrace Public School,Spring Terrace,2798,Primary,Inner Regional,-33.394,149.097,,Government,School Single Entity,Department of Education NSW,K-6,993,42,27,17,14,2,2.6,1,0.9,35,13,22,35,3,0
42680,Springdale Heights Public School,Lavington,2641,Primary,Inner Regional,-36.0319,146.95,73,Government,School Single Entity,Department of Education NSW,K-6,905,64,25,9,3,10,11.6,4,1.9,173,83,90,173,15,12
42474,Tambar Springs Public School,Tambar Springs,2381,Primary,Outer Regional,-31.3484,149.828,,Government,School Single Entity,Department of Education NSW,K-6,910,52,20,28,0,1,1.4,4,1,5,3,2,5,20,40
43343,Ss Peter and Paul Catholic Primary School,Kiama,2533,Primary,Inner Regional,-34.6758,150.853,91,Catholic,School Single Entity,Catholic Schools NSW,K-6,1092,7,18,34,40,20,15.9,13,6.3,264,105,159,264,2,3
42475,Tamworth Public School,Tamworth,2340,Primary,Inner Regional,-31.0847,150.935,87,Government,School Single Entity,Department of Education NSW,"U, K-6",1009,22,30,28,20,43,51.4,12,8.9,914,466,448,914,13,11
43252,St Agatha's Catholic Primary School,Pennant Hills,2120,Primary,Major Cities,-33.7393,151.067,97,Catholic,School Single Entity,Catholic Schools NSW,K-6,1140,3,12,24,61,22,16.8,6,3,292,157,135,292,1,33
42476,Tamworth West Public School,West Tamworth,2340,Primary,Inner Regional,-31.0916,150.921,70,Government,School Single Entity,Department of Education NSW,"U, K-6",876,65,23,8,3,28,31.6,11,7.3,385,187,198,385,32,5
